Nom;Ville;IATA;OACI;Lat;Lon;Alt
Hacienda Clementina Airport;Clementia;;SECM;-1.7062699794769287;-79.37889862060547;328
Francisco De Orellana Airport;Coca;OCC;SECO;-0.4628860056400299;-76.98680114746094;834
Mariscal Lamar Airport;Cuenca;CUE;SECU;-2.88947;-78.984398;8306
Seymour Airport;Galapagos;GPS;SEGS;-0.4537580013275146;-90.26589965820312;207
José Joaquín de Olmedo International Airport;Guayaquil;GYE;SEGU;-2.15741991997;-79.88359832760001;19
Gualaquiza Airport;Gualaquiza;;SEGZ;-3.4232099056243896;-78.56700134277344;2640
Atahualpa Airport;Ibarra;;SEIB;0.33841899037361145;-78.13639831542969;7304
Km 192 Airport;Km-192;;SEKK;0.18420299887657168;-79.39199829101562;1247
Hacienda La Julia Airport;La Julia;;SELJ;-1.7043800354003906;-79.55229949951172;50
Cotopaxi International Airport;Latacunga;LTX;SELT;-0.906833;-78.615799;9205
Jose Maria Velasco Ibarra Airport;Macara;MRR;SEMA;-4.37823009491;-79.94100189210002;1508
Coronel E Carvajal Airport;Macas;XMS;SEMC;-2.299170017242432;-78.12079620361328;3452
General Manuel Serrano Airport;Machala;MCH;SEMH;-3.2689;-79.961601;11
El Carmen Airport;Montalvo;;SEMO;-2.0670099258422847;-76.97570037841797;960
Eloy Alfaro International Airport;Manta;MEC;SEMT;-0.9460780024528505;-80.67880249023438;48
Maragrosa Airport;Maragrosa;;SEMX;-2.851099967956543;-79.80359649658203;18
Amable Calle Gutierrez Airport;Pasaje;;SEPS;-3.3196699619293213;-79.76920318603516;22
Reales Tamarindos Airport;Portoviejo;PVO;SEPV;-1.0416500568389893;-80.47219848632812;130
Quevedo Airport;Quevedo;;SEQE;-0.989400029182434;-79.46510314941406;350
Mariscal Sucre International Airport;Quito;UIO;SEQM;-0.129166666667;-78.3575;7841
Chimborazo Airport;Riobamba;;SERB;-1.6534299850463867;-78.65609741210938;9151
Santa Rosa International Airport;Santa Rosa (26);ETR;SERO;-3.441986;-79.996957;20
General Ulpiano Paez Airport;Salinas;SNC;SESA;-2.20499;-80.988899;18
Santo Domingo de Los Colorados Airport;Santo Domingo (27);;SESD;-0.2482219934463501;-79.21440124511719;1714
Taura Airport;Taura;;SETA;-2.2610399723052983;-79.6801986694336;56
Mayor Galo Torres Airport;Tena;;SETE;-0.9867669939994812;-77.81950378417969;1708
Tarapoa Airport;Tarapoa;TPC;SETR;-0.12295600026845932;-76.33779907226562;814
Teniente Coronel Luis a Mantilla Airport;Tulcan;TUA;SETU;0.8095059990882874;-77.70809936523438;9649
Silvio Pettirossi International Airport;Asuncion;ASU;SGAS;-25.239999771118164;-57.52000045776367;292
Juan De Ayolas Airport;Ayolas;AYO;SGAY;-27.370554;-56.854064;223
Teniente Col Carmelo Peralta Airport;Conception;CIO;SGCO;-23.442363;-57.427253;253
Itaipú Airport;Itaipu;;SGIB;-25.407519;-54.619377;762
Dr. Luis Maria Argaña International Airport;Mariscal Estigarribia;ESG;SGME;-22.049999237060547;-60.61999893188477;553
Carlos Miguel Gimenez Airport;Pilar;PIL;SGPI;-26.881224;-58.318026;249
El Eden Airport;Armenia;AXM;SKAR;4.452780000000001;-75.7664;3990
Tres De Mayo Airport;Puerto Asis;PUU;SKAS;0.505228;-76.5008;815
Las Flores Airport;El Banco;ELB;SKBC;9.045539999999999;-73.9749;111
Palonegro Airport;Bucaramanga;BGA;SKBG;7.1265;-73.1848;3897
El Dorado International Airport;Bogota;BOG;SKBO;4.70159;-74.1469;8361
Ernesto Cortissoz International Airport;Barranquilla;BAQ;SKBQ;10.8896;-74.7808;98
José Celestino Mutis Airport;Bahia Solano;BSC;SKBS;6.20292;-77.3947;80
Gerardo Tobar López Airport;Buenaventura;BUN;SKBU;3.81963;-76.9898;48
Camilo Daza International Airport;Cucuta;CUC;SKCC;7.927569999999999;-72.5115;1096
Rafael Nuñez International Airport;Cartagena;CTG;SKCG;10.4424;-75.513;4
Alfonso Bonilla Aragon International Airport;Cali;CLO;SKCL;3.54322;-76.3816;3162
La Florida Airport (21);Tumaco;TCO;SKCO;1.8144200000000001;-78.7492;8
Las Brujas Airport (22);Corozal;CZU;SKCZ;9.33274;-75.2856;528
Yariguíes Airport;Barrancabermeja;EJA;SKEJ;7.02433;-73.8068;412
Gustavo Artunduaga Paredes Airport;Florencia;FLA;SKFL;1.5891899999999999;-75.5644;803
Santiago Vila Airport;Girardot;GIR;SKGI;4.2762400000000005;-74.7967;900
Juan Casiano Airport;Guapi;GPI;SKGP;2.57013;-77.8986;164
Guaymaral Airport;Guaymaral;;SKGY;4.81233;-74.0649;8390
Perales Airport;Ibague;IBE;SKIB;4.42161;-75.1333;2999
San Luis Airport (23);Ipiales;IPI;SKIP;0.861925;-77.6718;9765
Antonio Roldan Betancourt Airport;Carepa;APO;SKLC;7.811960000000001;-76.7164;46
Jorge Isaac Airport;La Mina;MCJ;SKLM;11.2325;-72.4901;281
Alfredo Vásquez Cobo International Airport;Leticia;LET;SKLT;-4.19355;-69.9432;277
Enrique Olaya Herrera Airport;Medellin;EOH;SKMD;6.220549;-75.590582;4949
Baracoa Airport;Magangue;MGN;SKMG;9.28474;-74.8461;178
Los Garzones Airport;Monteria;MTR;SKMR;8.823739999999999;-75.8258;36
Fabio Alberto Leon Bentley Airport;Mitu;MVP;SKMU;1.25366;-70.2339;680
La Nubia Airport;Manizales;MZL;SKMZ;5.0296;-75.4647;6871
Benito Salas Airport;Neiva;NVA;SKNV;2.95015;-75.294;1464
Aguas Claras Airport;Ocana (28);OCV;SKOC;8.31506;-73.3583;3850
Otu Airport;Otu;OTU;SKOT;7.01037;-74.7155;2060
Puerto Bolívar Airport;Puerto Bolivar;;SKPB;12.2215;-71.9848;90
German Olano Airport;Puerto Carreno;PCR;SKPC;6.1847199999999996;-67.4932;177
Matecaña International Airport;Pereira;PEI;SKPE;4.81267;-75.7395;4416
Pitalito Airport;Pitalito;PTX;SKPI;1.8577700000000001;-76.0857;4212
Guillermo León Valencia Airport;Popayan;PPN;SKPP;2.4544;-76.6093;5687
Antonio Narino Airport;Pasto;PSO;SKPS;1.39625;-77.2915;5951
El Embrujo Airport;Providencia;PVA;SKPV;13.3569;-81.3583;10
Mariquita Airport;Mariquita;MQU;SKQU;5.21256;-74.8836;1531
Jose Maria Córdova International Airport;Rio Negro;MDE;SKRG;6.164540000000001;-75.4231;6955
Almirante Padilla Airport;Rio Hacha;RCH;SKRH;11.5262;-72.926;43
Jorge E. Gonzalez Torres Airport;San Jose Del Guaviare;SJE;SKSJ;2.5796900000000003;-72.6394;605
Simón Bolívar International Airport (24);Santa Marta;SMR;SKSM;11.1196;-74.2306;22
Gustavo Rojas Pinilla International Airport;San Andres Island;ADZ;SKSP;12.5836;-81.7112;19
Eduardo Falla Solano Airport;San Vincente De Caguan;SVI;SKSV;2.15217;-74.7663;920
Gustavo Vargas Airport;Tame;TME;SKTM;6.45108;-71.7603;1050
Santiago Perez Airport;Arauca;AUC;SKUC;7.06888;-70.7369;420
El Caraño Airport;Quibdo;UIB;SKUI;5.69076;-76.6412;204
Heriberto Gíl Martínez Airport;Tulua;ULQ;SKUL;4.08836;-76.2351;3132
Alfonso López Pumarejo Airport;Valledupar;VUP;SKVP;10.435;-73.2495;483
Vanguardia Airport;Villavicencio;VVC;SKVV;4.16787;-73.6138;1394
Bermejo Airport;Bermejo;BJO;SLBJ;-22.7733001709;-64.31289672850001;1249
Jorge Wilsterman International Airport;Cochabamba;CBB;SLCB;-17.421100616455078;-66.17710113525389;8360
Chimore Airport;Chapacura;CCA;SLCH;-16.976834;-65.14556800000001;875
Capitán Aníbal Arab Airport;Cobija;CIJ;SLCO;-11.0403995514;-68.78299713130001;889
El Alto International Airport;La Paz (29);LPB;SLLP;-16.513299942016598;-68.19229888916016;13355
Juan Mendoza Airport;Oruro;ORU;SLOR;-17.962600708;-67.0762023926;12152
Capitan Nicolas Rojas Airport;Potosi;POI;SLPO;-19.543100357100002;-65.72370147710001;12913
Capitán Av. Salvador Ogaya G. airport;Puerto Suarez;PSZ;SLPS;-18.975301;-57.820599;440
Santa Ana Del Yacuma Airport;Santa Ana;SBL;SLSA;-13.7622003555;-65.43520355220001;472
Juana Azurduy De Padilla Airport;Sucre;SRE;SLSU;-19.007099151611328;-65.2886962890625;9540
Capitan Oriel Lea Plaza Airport;Tarija;TJA;SLTJ;-21.5557003021;-64.7013015747;6079
Teniente Av. Jorge Henrich Arauz Airport;Trinidad;TDD;SLTR;-14.8186998367;-64.9179992676;509
Teniente Coronel Rafael Pabón Airport;Villa Montes;VLM;SLVM;-21.2551994324;-63.405601501499994;1305
Viru Viru International Airport;Santa Cruz (30);VVI;SLVR;-17.6448;-63.135399;1224
Yacuiba Airport;Yacuiba;BYC;SLYA;-21.960899353027344;-63.65169906616211;2112
Johan Adolf Pengel International Airport;Zandery;PBM;SMJP;5.4528298378;-55.1878013611;59
Cayenne-Rochambeau Airport;Cayenne;CAY;SOCA;4.819809913639999;-52.360401153599994;26
Saint-Georges-de-l'Oyapock Airport;St.-georges Oyapock;OYP;SOOG;3.89759993553;-51.8041000366;46
Huancabamba Airport;Huancabamba;;SPAB;-5.256770133972168;-79.44290161132812;6312
Alferez FAP Alfredo Vladimir Sara Bauer Airport;Andoas;AOP;SPAS;-2.79612994194;-76.46659851070001;728
Teniente General Gerardo Pérez Pinedo Airport;Atalaya;;SPAY;-10.7291002274;-73.7665023804;751
Iberia Airport;Iberia;IBP;SPBR;-11.411600112915039;-69.48870086669922;750
Cap FAP David Abenzur Rengifo International Airport;Pucallpa;PCL;SPCL;-8.37794017791748;-74.57430267333984;513
Teniente FAP Jaime A De Montreuil Morales Airport;Chimbote;CHM;SPEO;-9.149609565734863;-78.5238037109375;69
Puerto Esperanza Airport;Puerto Esperanza;;SPEP;-9.7681303024292;-70.70649719238281;725
Cesar Torke Podesta Airport;Moquegua;;SPEQ;-17.179000854492188;-70.93080139160156;4480
Capitan FAP Jose A Quinones Gonzales International Airport;Chiclayo;CIX;SPHI;-6.787479877471924;-79.8281021118164;97
Coronel FAP Alfredo Mendivil Duarte Airport;Ayacucho;AYP;SPHO;-13.154800415039062;-74.20439910888672;8917
Andahuaylas Airport;Andahuaylas;ANS;SPHY;-13.706399917602539;-73.35040283203125;11300
Comandante FAP German Arias Graziani Airport;Anta;ATA;SPHZ;-9.347439765930176;-77.59839630126953;9097
Jorge Chávez International Airport;Lima;LIM;SPIM;-12.0219;-77.114305;113
Juanjui Airport;Juanjui;JJI;SPJI;-7.169099807739258;-76.72859954833984;1148
Francisco Carle Airport;Jauja;JAU;SPJJ;-11.7831001282;-75.47339630130001;11034
Inca Manco Capac International Airport;Juliaca;JUL;SPJL;-15.467100143432615;-70.158203125;12552
Ilo Airport;Ilo;ILQ;SPLO;-17.69499969482422;-71.34400177001953;72
Las Palmas Air Base;Las Palmas;;SPLP;-12.160699844360002;-76.998901367188;250
Capitan FAP Pedro Canga Rodriguez Airport;Tumbes;TBP;SPME;-3.55253005027771;-80.38140106201172;115
Moises Benzaquen Rengifo Airport;Yurimaguas;YMS;SPMS;-5.893770217895508;-76.11820220947266;587
Collique Airport;Collique;;SPOL;-11.92870044708252;-77.06109619140625;410
Chachapoyas Airport;Chachapoyas;CHH;SPPY;-6.201809883117676;-77.8561019897461;8333
Coronel FAP Francisco Secada Vignetta International Airport;Iquitos;IQT;SPQT;-3.7847399711608887;-73.30879974365234;306
Rodríguez Ballón International Airport;Arequipa;AQP;SPQU;-16.3411006927;-71.5830993652;8405
Capitán FAP Leonardo Alvariño Herr Airport;San Ramon;;SPRM;-11.128600120544434;-75.35050201416016;2600
Capitan FAP Carlos Martinez De Pinillos International Airport;Trujillo (31);TRU;SPRU;-8.08141040802002;-79.10880279541016;106
Capitán FAP Renán Elías Olivera International Airport;Pisco;PIO;SPSO;-13.74489974975586;-76.22029876708984;39
Cadete FAP Guillermo Del Castillo Paredes Airport;Tarapoto;TPP;SPST;-6.508739948272705;-76.37319946289062;869
Coronel FAP Carlos Ciriani Santa Rosa International Airport;Tacna;TCQ;SPTN;-18.0533008575;-70.2758026123;1538
Padre Aldamiz International Airport;Puerto Maldonado;PEM;SPTU;-12.613599777200001;-69.2285995483;659
Capitán FAP Guillermo Concha Iberico International Airport;Piura;PIU;SPUR;-5.20574998856;-80.61640167239999;120
Capitan Montes Airport;Talara;TYL;SPYL;-4.5766401290894;-81.25409698486301;282
Alejandro Velasco Astete International Airport;Cuzco;CUZ;SPZO;-13.535699844400003;-71.9387969971;10860
Angel S Adami Airport;Montevideo;;SUAA;-34.7892;-56.264702;174
Santa Bernardina International Airport;Durazno;DZO;SUDU;-33.358898162841804;-56.49919891357422;305
Carrasco International /General C L Berisso Airport;Montevideo;MVD;SUMU;-34.838402;-56.0308;105
Nueva Hesperides International Airport;Salto;STY;SUSO;-31.438499450683594;-57.98529815673828;187
Oswaldo Guevara Mujica Airport;Acarigua;AGV;SVAC;9.553375244140623;-69.23786926269531;640
Anaco Airport;Anaco;AAO;SVAN;9.430225372314453;-64.47072601318361;721
San Fernando de Atabapo Airport;San Fernando Deatabapo;;SVAT;4.0510401725800005;-67.69969940189999;301
General José Antonio Anzoategui International Airport;Barcelona (32);BLA;SVBC;10.111111;-64.692222;30
Barinas Airport;Barinas;BNS;SVBI;8.615;-70.21416667;615
El Libertador Airbase;Maracaibo;;SVBL;10.1833753586;-67.55731964110001;1450
Barquisimeto International Airport;Barquisimeto;BRM;SVBM;10.042746543884276;-69.35861968994139;2042
"Aeropuerto ""General Tomas de Heres"". Ciudad Bolivar";Ciudad Bolivar;CBL;SVCB;8.12216091156;-63.5369567871;197
Caicara del Orinoco Airport;Caicara De Orinoco;CXA;SVCD;7.625510215759277;-66.16280364990234;141
San Carlos Airport (25);San Carlos;;SVCJ;9.647720336914062;-68.57469940185547;512
Calabozo Airport;Calabozo;CLZ;SVCL;8.92465591430664;-67.41709136962889;328
Canaima Airport;Canaima;CAJ;SVCN;6.2319889068603525;-62.85443115234375;1450
Carora Airport;Carora;VCR;SVCO;10.175602912902832;-70.06521606445311;1437
General Francisco Bermúdez Airport;Carupano;CUP;SVCP;10.660014152526855;-63.261680603027344;33
José Leonardo Chirinos Airport;Coro;CZE;SVCR;11.41494369506836;-69.68090057373047;52
Oscar Machado Zuluaga Airport;Caracas;;SVCS;10.286110877990724;-66.81610870361328;2145
Cumaná (Antonio José de Sucre) Airport;Cumana;CUM;SVCU;10.450332641601562;-64.13047027587889;14
Capitán Manuel Ríos Airbase;Carrizal;;SVCZ;9.372650146484377;-66.92279815673828;595
El Dorado Airport (26);El Dorado (33);EOR;SVED;6.733333110809326;-61.58333206176758;318
Elorza Airport;Elorza;EOZ;SVEZ;7.083333015441895;-69.53333282470703;295
Guasdalito Airport;Guasdualito;GDO;SVGD;7.233333110809326;-70.80000305175781;426
Guiria Airport;Guiria;GUI;SVGI;10.5740776062;-62.3126678467;42
Guanare Airport;Guanare;GUQ;SVGU;9.026944160461426;-69.75514984130861;606
Higuerote Airport;Higuerote;HGE;SVHG;10.462474;-66.09277900000001;12
Andrés Miguel Salazar Marcano Airport;Isla De Coche;ICC;SVIE;10.794432;-63.981590000000004;10
Josefa Camejo International Airport;Paraguana;LSP;SVJC;11.78077507019043;-70.15149688720703;75
San Juan de Los Morros Airport;San Juan De Los Morros;;SVJM;9.906952857971193;-67.379638671875;1404
La Fria Airport;La Fria;LFR;SVLF;8.239167213439941;-72.27102661132812;305
La Orchila Airport;La Orchila;;SVLO;11.80720043182373;-66.17960357666016;5
La Chinita International Airport;Maracaibo;MAR;SVMC;10.5582084656;-71.7278594971;239
Alberto Carnevalli Airport;Merida (34);MRD;SVMD;8.582078;-71.161041;5007
Del Caribe Santiago Mariño International Airport;Porlamar;PMV;SVMG;10.912603378295898;-63.96659851074219;74
Simón Bolívar International Airport (27);Caracas;CCS;SVMI;10.601194;-66.991222;234
Maturín Airport;Maturin;MUN;SVMT;9.75452995300293;-63.14739990234375;224
Cacique Aramare Airport;Puerto Ayacucho;PYH;SVPA;5.619989871978801;-67.606101989746;245
General Bartolome Salom International Airport;Puerto Cabello;PBL;SVPC;10.48050022125244;-68.072998046875;32
Paramillo Airport;San Cristobal;SCI;SVPM;7.8013200759887695;-72.2029037475586;3314
General Manuel Carlos Piar International Airport;Guayana;PZO;SVPR;8.288530349731445;-62.7603988647461;472
Palmarito Airport;Palmarito;PTM;SVPT;7.566669940948486;-70.18329620361328;347
San Antonio Del Tachira Airport;San Antonio;SVZ;SVSA;7.840829849243164;-72.439697265625;1312
Santa Bárbara de Barinas Airport;Santa Barbara;SBB;SVSB;7.803514003753662;-71.16571807861328;590
Santa Elena de Uairen Airport;Santa Ana De Uairen;SNV;SVSE;4.554999828338623;-61.1500015258789;2938
Mayor Buenaventura Vivas International Airport;Santo Domingo (35);STD;SVSO;7.56538;-72.035103;1083
Sub Teniente Nestor Arias Airport;San Felipe;SNF;SVSP;10.2787;-68.75520300000001;761
San Fernando De Apure Airport;San Fernando De Apure;SFD;SVSR;7.883319854736327;-67.44400024414061;154
San Tomé Airport;San Tome;SOM;SVST;8.9451465606689;-64.151084899902;861
Santa Bárbara del Zulia Airport;Santa Barbara;STB;SVSZ;8.974550247192383;-71.94325256347656;32
Tucupita Airport;Tucupita;TUV;SVTC;9.088994026184082;-62.09417343139648;16
Tumeremo Airport;Tumeremo;TMO;SVTM;7.24938;-61.52893;345
Arturo Michelena International Airport;Valencia (36);VLN;SVVA;10.14973258972168;-67.92839813232422;1411
Dr. Antonio Nicolás Briceño Airport;Valera;VLV;SVVL;9.34047794342041;-70.58406066894531;2060
Valle de La Pascua Airport;Valle De La Pascua;VDP;SVVP;9.22202777863;-65.9935836792;410
Linden Airport (28);Linden;;SYLD;5.96592;-58.270302;180
Lethem Airport;Lethem;LTM;SYLT;3.37276;-59.789398;351
V.C. Bird International Airport;Antigua;ANU;TAPA;17.1367;-61.792702;62
Sir Grantley Adams International Airport;Bridgetown;BGI;TBPB;13.0746002197;-59.492500305200004;169
Canefield Airport;Canefield;DCF;TDCF;15.336700439453125;-61.3922004699707;13
Douglas-Charles Airport;Dominica;DOM;TDPD;15.547;-61.299999;73
Martinique Aimé Césaire International Airport;Fort-de-france;FDF;TFFF;14.590999603271484;-61.00320053100586;16
L'Espérance Airport;St. Martin;SFG;TFFG;18.099899291992;-63.047199249268;7
Pointe-à-Pitre Le Raizet;Pointe-a-pitre;PTP;TFFR;16.265301;-61.531799;36
Point Salines International Airport;Point Salines;GND;TGPY;12.004199981689453;-61.78620147705078;41
Cyril E. King Airport;St. Thomas;STT;TIST;18.337299346923828;-64.97339630126953;23
Henry E Rohlsen Airport;St. Croix Island;STX;TISX;17.701900482177734;-64.79859924316406;74
Rafael Hernandez Airport;Aguadilla;BQN;TJBQ;18.49489974975586;-67.12940216064453;237
Diego Jimenez Torres Airport;Fajardo;FAJ;TJFA;18.308900833129886;-65.66190338134766;64
Fernando Luis Ribas Dominicci Airport;San Juan (37);SIG;TJIG;18.45680046081543;-66.09809875488281;10
Eugenio Maria De Hostos Airport;Mayaguez;MAZ;TJMZ;18.255699157714844;-67.14849853515625;28
Mercedita Airport;Ponce;PSE;TJPS;18.00830078125;-66.56300354003906;29
Luis Munoz Marin International Airport;San Juan (37);SJU;TJSJ;18.4393997192;-66.0018005371;9
Robert L. Bradshaw International Airport;Basse Terre;SKB;TKPK;17.311199188232422;-62.71870040893555;170
George F. L. Charles Airport;Castries;SLU;TLPC;14.0202;-60.992901;22
Hewanorra International Airport;Hewandorra;UVF;TLPL;13.7332;-60.952599;14
Queen Beatrix International Airport;Oranjestad;AUA;TNCA;12.5014;-70.015198;60
Flamingo International Airport;Kralendijk;BON;TNCB;12.130999565124512;-68.26850128173828;20
Hato International Airport;Willemstad;CUR;TNCC;12.1889;-68.959801;29
F. D. Roosevelt Airport;Oranjestad (38);EUX;TNCE;17.49650001525879;-62.97940063476562;129
Princess Juliana International Airport;Philipsburg;SXM;TNCM;18.0410003662;-63.108898162799996;13
Clayton J Lloyd International Airport;The Valley;AXA;TQPF;18.2048;-63.055099;127
Tobago-Crown Point Airport;Scarborough;TAB;TTCP;11.149700164794922;-60.83219909667969;38
Piarco International Airport;Port-of-spain;POS;TTPP;10.595399856567383;-61.33720016479492;58
Terrance B. Lettsome International Airport;Tortola;EIS;TUPJ;18.444799423217773;-64.54299926757811;15
Canouan Airport;Canouan Island;CIW;TVSC;12.699000000000002;-61.3424;11
Mustique Airport;Mustique;MQS;TVSM;12.887900352478027;-61.1801986694336;8
Argyle International Airport;Kingstown;SVD;TVSA;13.156695000000001;-61.149944999999995;136
Almaty Airport;Alma-ata;ALA;UAAA;43.35210037231445;77.04049682617188;2234
Balkhash Airport;Balkhash;BXH;UAAH;46.8932991027832;75.00499725341797;1446
Astana International Airport;Tselinograd;TSE;UACC;51.02220153808594;71.46690368652344;1165
Taraz Airport;Dzhambul;DMB;UADD;42.853599548339844;71.30359649658203;2184
Manas International Airport;Bishkek;FRU;UAFM;43.0612983704;74.4776000977;2058
Osh Airport;Osh;OSS;UAFO;40.6090011597;72.793296814;2927
Shymkent Airport;Chimkent;CIT;UAII;42.364200592041016;69.47889709472656;1385
Uralsk Airport;Uralsk;URA;UARR;51.15079879760742;51.54309844970703;125
Pavlodar Airport;Pavlodar;PWQ;UASP;52.19499969482422;77.07389831542969;410
Semipalatinsk Airport;Semiplatinsk;PLX;UASS;50.351295;80.234398;761
Aktobe Airport;Aktyubinsk;AKX;UATT;50.2458;57.206699;738
Heydar Aliyev International Airport;Baku;GYD;UBBB;40.46749877929688;50.04669952392578;10
Yakutsk Airport;Yakutsk;YKS;UEEE;62.093299865722656;129.77099609375;325
Mirny Airport;Mirnyj;MJZ;UERR;62.53469848632813;114.03900146484376;1156
Ignatyevo Airport;Blagoveschensk;BQS;UHBB;50.42539978027344;127.41200256347656;638
Khabarovsk-Novy Airport;Khabarovsk;KHV;UHHH;48.52799987793;135.18800354004;244
Provideniya Bay Airport;Provideniya Bay;PVS;UHMD;64.37809753417969;-173.2429962158203;72
Sokol Airport;Magadan;GDX;UHMM;59.9109992980957;150.72000122070312;574
Pevek Airport;Pevek;PWE;UHMP;69.783302307129;170.59700012207;11
Yelizovo Airport;Petropavlovsk;PKC;UHPP;53.16790008544922;158.45399475097656;131
Yuzhno-Sakhalinsk Airport;Yuzhno-sakhalinsk;UUS;UHSS;46.88869857788086;142.71800231933594;59
Vladivostok International Airport;Vladivostok;VVO;UHWW;43.39899826049805;132.14799499511722;46
Chita-Kadala Airport;Chita;HTA;UIAA;52.026299;113.306;2272
Bratsk Airport;Bratsk;BTK;UIBB;56.37060165405274;101.697998046875;1610
Irkutsk Airport;Irkutsk;IKT;UIII;52.268001556396;104.38899993896;1675
Ulan-Ude Airport (Mukhino);Ulan-ude;UUD;UIUU;51.80780029296875;107.43800354003906;1690
Boryspil International Airport;Kiev;KBP;UKBB;50.34500122070313;30.89469909667969;427
